Date	City	Kilometers
2020-05-14	K2	28
2020-05-14	N8	9
2020-05-14	1N	7
2020-05-14	7A	7
2020-05-14	2L	6
2020-05-14	IJ	21
2020-05-14	A0	34
2020-05-14	EN	34
2020-05-14	73	41
2020-05-14	JW	55
2020-05-14	L5	32
2020-05-14	KV	32
2020-05-14	3G	39
2020-05-14	8L	10
2020-05-14	79	20
2020-05-14	S2	21
2020-05-14	BM	10
2020-05-14	XT	29
2020-05-15	C3	54
2020-05-15	J5	9
2020-05-15	SD	24
2020-05-15	52	48
2020-05-15	94	6
2020-05-15	M1	17
2020-05-15	CC	8
2020-05-15	TV	36
2020-05-15	3Z	29
2020-05-15	DH	1
2020-05-15	YM	26
2020-05-15	Z5	23
2020-05-15	EA	9
2020-05-15	OK	20
2020-05-15	99	40
2020-05-15	SO	48
2020-05-15	VV	10
2020-05-15	D1	55
2020-05-15	YJ	46
2020-05-15	QX	6
2020-05-15	CQ	21
2020-05-15	3K	22
2020-05-15	L8	6
2020-05-15	MQ	26
2020-05-16	KE	14
2020-05-16	SK	14
2020-05-16	C9	34
2020-05-16	EF	15
2020-05-16	KQ	17
2020-05-16	KT	3
2020-05-16	7H	32
2020-05-16	7C	5
2020-05-16	E7	2
2020-05-16	CD	11
2020-05-16	SF	18
2020-05-16	OM	3
2020-05-16	DP	8
2020-05-16	JP	6
2020-05-16	ST	13
2020-05-16	L1	42
2020-05-16	YF	34
2020-05-16	B6	39
2020-05-16	JG	25
2020-05-16	9X	0
2020-05-16	81	40
2020-05-16	SM	55
2020-05-16	03	61
2020-05-16	77	11
2020-05-17	XV	64
2020-05-17	ZE	15
2020-05-17	2E	40
2020-05-17	C2	2
2020-05-17	2U	18
2020-05-17	O2	6
2020-05-17	OP	30
2020-05-17	3C	41
2020-05-17	M3	10
2020-05-17	XQ	41
2020-05-17	1O	41
2020-05-17	V0	6
2020-05-17	BF	2
2020-05-17	0E	19
2020-05-17	0E	0
2020-05-17	4R	17
2020-05-17	77	24
2020-05-17	4V	28
2020-05-17	50	37
2020-05-17	D1	16
2020-05-17	CB	16
2020-05-17	4Y	8
2020-05-17	PC	6
2020-05-17	ZN	21
2020-05-18	GX	9
2020-05-18	XP	9
2020-05-18	YH	7
2020-05-18	W4	22
2020-05-18	T4	3
2020-05-18	CX	19
2020-05-18	87	44
2020-05-18	L1	14
2020-05-18	5V	14
2020-05-18	UW	33
2020-05-18	O5	40
2020-05-18	03	33
2020-05-18	7I	29
2020-05-18	XI	33
2020-05-18	KW	1
2020-05-18	AH	25
2020-05-18	4T	1
2020-05-18	1M	10
2020-05-18	C6	5
2020-05-18	5W	19
2020-05-18	AT	9
2020-05-18	0O	22
2020-05-18	NM	28
2020-05-18	ZD	3
2020-05-19	4C	39
2020-05-19	WQ	49
2020-05-19	B4	50
2020-05-19	8J	12
2020-05-19	UP	35
2020-05-19	9K	33
2020-05-19	SB	17
2020-05-19	ZC	8
2020-05-19	97	45
2020-05-19	4E	9
2020-05-19	DG	18
2020-05-19	QY	31
2020-05-19	PD	22
2020-05-19	4I	23
2020-05-19	DM	20
2020-05-19	1N	18
2020-05-19	P1	2
2020-05-19	OG	21
2020-05-19	7I	22
2020-05-19	MR	31
2020-05-19	7Q	23
2020-05-19	J0	14
2020-05-19	LD	22
2020-05-19	BA	13
2020-05-20	0N	5
2020-05-20	PK	29
2020-05-20	43	52
2020-05-20	ED	34
2020-05-20	30	38
2020-05-20	SS	67
2020-05-20	AO	22
2020-05-20	ZZ	36
2020-05-20	BT	30
2020-05-20	T3	15
2020-05-20	FZ	25
2020-05-20	E2	41
2020-05-20	S8	20
2020-05-20	29	32
2020-05-20	C8	16
2020-05-20	M1	3
2020-05-20	T6	12
2020-05-20	U8	3
2020-05-20	EN	6
2020-05-20	MC	3
2020-05-20	WE	12
2020-05-20	K9	24
2020-05-20	JC	9
2020-05-20	BX	13
2020-05-21	WQ	14
2020-05-21	R6	32
2020-05-21	R6	0
2020-05-21	7Z	9
2020-05-21	6F	21
2020-05-21	CJ	17
2020-05-21	CE	5
2020-05-21	3B	19
2020-05-21	CE	19
2020-05-21	Q3	4
2020-05-21	IR	23
2020-05-21	H9	26
2020-05-21	S7	9
2020-05-21	1D	21
2020-05-21	Z1	22
2020-05-21	IP	14
2020-05-21	PO	6
2020-05-21	XX	17
2020-05-21	N8	42
2020-05-21	LW	29
2020-05-21	5O	31
2020-05-21	0B	18
2020-05-21	HJ	32
2020-05-21	EI	4
2020-05-22	PL	14
2020-05-22	T8	16
2020-05-22	SJ	17
2020-05-22	8U	16
2020-05-22	JB	1
2020-05-22	1H	19
2020-05-22	M0	4
2020-05-22	B3	8
2020-05-22	69	6
2020-05-22	L5	18
2020-05-22	G4	6
2020-05-22	5V	16
2020-05-22	4P	7
2020-05-22	X0	4
2020-05-22	N1	9
2020-05-22	KK	23
2020-05-22	3E	30
2020-05-22	JZ	44
2020-05-22	GX	5
2020-05-22	2O	30
2020-05-22	ON	28
2020-05-22	HK	10
2020-05-22	50	46
2020-05-22	7N	32
2020-05-23	ZQ	38
2020-05-23	IP	18
2020-05-23	D3	34
2020-05-23	VX	55
2020-05-23	CS	24
2020-05-23	LU	11
2020-05-23	7Q	25
2020-05-23	LE	9
2020-05-23	VT	25
2020-05-23	WH	11
2020-05-23	36	54
2020-05-23	40	5
2020-05-23	SY	72
2020-05-23	HB	34
2020-05-23	6F	14
2020-05-23	10	27
2020-05-23	8C	26
2020-05-23	4U	14
2020-05-23	ID	4
2020-05-23	MU	21
2020-05-23	XG	3
2020-05-23	VY	16
2020-05-23	KQ	19
2020-05-23	CC	22
2020-05-24	DQ	15
2020-05-24	OI	3
2020-05-24	GH	9
2020-05-24	P4	11
2020-05-24	74	25
2020-05-24	6X	35
2020-05-24	7V	1
2020-05-24	RR	23
2020-05-24	OA	20
2020-05-24	BN	0
2020-05-24	WL	19
2020-05-24	EY	5
2020-05-24	7K	28
2020-05-24	J7	1
2020-05-24	I2	6
2020-05-24	T6	15
2020-05-24	LT	22
2020-05-24	ZL	6
2020-05-24	NW	1
2020-05-24	IL	16
2020-05-24	T1	16
2020-05-24	I3	9
2020-05-24	K8	7
2020-05-24	HX	29
2020-05-25	OK	6
2020-05-25	ND	8
2020-05-25	H1	25
2020-05-25	95	11
2020-05-25	U7	30
2020-05-25	DE	3
2020-05-25	TM	24
2020-05-25	UB	10
2020-05-25	Y7	7
2020-05-25	9Q	6
2020-05-25	W4	1
2020-05-25	IF	4
2020-05-25	YL	22
2020-05-25	RS	0
2020-05-25	NV	1
2020-05-25	C0	49
2020-05-25	W6	26
2020-05-25	OA	3
2020-05-25	3I	20
2020-05-25	WF	33
2020-05-25	9Y	11
2020-05-25	4Q	13
2020-05-25	2I	10
2020-05-25	GP	28
2020-05-26	XN	15
2020-05-26	IH	21
2020-05-26	SL	14
2020-05-26	61	56
2020-05-26	H8	25
2020-05-26	3W	10
2020-05-26	Q4	5
2020-05-26	BD	1
2020-05-26	30	35
2020-05-26	E1	19
2020-05-26	UV	53
2020-05-26	T4	35
2020-05-26	LQ	21
2020-05-26	M0	32
2020-05-26	W5	15
2020-05-26	LB	2
2020-05-26	AK	2
2020-05-26	IN	11
2020-05-26	2A	36
2020-05-26	I1	7
2020-05-26	VJ	38
2020-05-26	F0	42
2020-05-26	LJ	32
2020-05-26	78	39
2020-05-27	RA	36
2020-05-27	P3	16
2020-05-27	LI	18
2020-05-27	4S	14
2020-05-27	20	37
2020-05-27	YF	61
2020-05-27	G8	32
2020-05-27	PW	40
2020-05-27	TS	0
2020-05-27	9W	23
2020-05-27	64	38
2020-05-27	H6	20
2020-05-27	K8	5
2020-05-27	0B	17
2020-05-27	I7	14
2020-05-27	WX	47
2020-05-27	Y9	29
2020-05-27	9V	3
2020-05-27	B8	21
2020-05-27	WY	54
2020-05-27	WZ	1
2020-05-27	WR	8
2020-05-27	0A	56
2020-05-27	W6	28
2020-05-28	Y3	1
2020-05-28	7Z	5
2020-05-28	5R	10
2020-05-28	VZ	41
2020-05-28	WD	21
2020-05-28	KT	4
2020-05-28	F5	36
2020-05-28	58	14
2020-05-28	1W	27
2020-05-28	QU	30
2020-05-28	JW	5
2020-05-28	2G	40
2020-05-28	BQ	26
2020-05-28	K5	19
2020-05-28	YT	45
2020-05-28	0R	43
2020-05-28	CV	23
2020-05-28	OW	13
2020-05-28	AA	36
2020-05-28	XM	35
2020-05-28	YH	4
2020-05-28	DJ	19
2020-05-28	J0	20
2020-05-28	Y9	24
2020-05-29	G3	24
2020-05-29	SU	46
2020-05-29	M7	36
2020-05-29	UK	28
2020-05-29	Q7	24
2020-05-29	Y4	5
2020-05-29	DR	9
2020-05-29	8W	7
2020-05-29	GP	8
2020-05-29	4V	13
2020-05-29	HU	19
2020-05-29	J1	34
2020-05-29	34	20
2020-05-29	9P	34
2020-05-29	UM	25
2020-05-29	HS	7
2020-05-29	IE	13
2020-05-29	SA	6
2020-05-29	2L	22
2020-05-29	UN	37
2020-05-29	MA	21
2020-05-29	I4	17
2020-05-29	MC	19
2020-05-29	25	41
2020-05-30	AI	35
2020-05-30	N9	3
2020-05-30	UI	23
2020-05-30	K9	26
2020-05-30	JU	27
2020-05-30	ML	6
2020-05-30	PK	2
2020-05-30	NG	6
2020-05-30	8H	21
2020-05-30	0R	2
2020-05-30	ET	23
2020-05-30	5H	28
2020-05-30	Z5	18
2020-05-30	1M	17
2020-05-30	8P	10
2020-05-30	AQ	10
2020-05-30	I9	16
2020-05-30	AA	0
2020-05-30	6V	10
2020-05-30	5M	10
2020-05-30	EW	26
2020-05-30	VQ	11
2020-05-30	B5	48
2020-05-30	Q3	13
2020-05-31	YS	40
2020-05-31	HK	25
2020-05-31	I0	26
2020-05-31	HJ	25
2020-05-31	DQ	3
2020-05-31	XI	12
2020-05-31	32	60
2020-05-31	H3	22
2020-05-31	B6	3
2020-05-31	B1	5
2020-05-31	O9	21
2020-05-31	9S	4
2020-05-31	N4	10
2020-05-31	31	30
2020-05-31	4N	30
2020-05-31	QJ	25
2020-05-31	GO	5
2020-05-31	N6	18
2020-05-31	3U	4
2020-05-31	QN	23
2020-05-31	JZ	5
2020-05-31	73	58
2020-05-31	F6	18
2020-05-31	64	18
2020-06-01	MX	59
2020-06-01	FA	30
2020-06-01	G0	16
2020-06-01	PR	43
2020-06-01	48	54
2020-06-01	OG	42
2020-06-01	07	47
2020-06-01	AH	34
2020-06-01	YZ	42
2020-06-01	Z0	41
2020-06-01	SU	30
2020-06-01	DP	20
2020-06-01	UY	26
2020-06-01	3D	55
2020-06-01	HF	23
2020-06-01	QT	23
2020-06-01	NI	14
2020-06-01	ZI	12
2020-06-01	N7	30
2020-06-01	87	22
2020-06-01	JF	33
2020-06-01	XF	14
2020-06-01	KS	0
2020-06-01	7I	30
2020-06-02	N7	5
2020-06-02	B2	17
2020-06-02	PX	52
2020-06-02	YZ	11
2020-06-02	6E	56
2020-06-02	P8	13
2020-06-02	3A	20
2020-06-02	X6	26
2020-06-02	AD	9
2020-06-02	TW	38
2020-06-02	ZF	11
2020-06-02	BK	19
2020-06-02	TP	23
2020-06-02	AO	20
2020-06-02	ZZ	36
2020-06-02	40	80
2020-06-02	D7	23
2020-06-02	TP	41
2020-06-02	I7	36
2020-06-02	WS	42
2020-06-02	33	68
2020-06-02	6L	28
2020-06-02	GQ	22
2020-06-02	IQ	2
2020-06-03	7F	29
2020-06-03	2G	4
2020-06-03	NB	23
2020-06-03	TA	5
2020-06-03	TQ	16
2020-06-03	IY	3
2020-06-03	90	57
2020-06-03	YC	51
2020-06-03	AR	9
2020-06-03	ZW	30
2020-06-03	C7	55
2020-06-03	3W	16
2020-06-03	H1	17
2020-06-03	WO	45
2020-06-03	D1	49
2020-06-03	TV	53
2020-06-03	HB	32
2020-06-03	B7	17
2020-06-03	KW	41
2020-06-03	N4	32
2020-06-03	1B	15
2020-06-03	ZM	52
2020-06-03	ZF	7
2020-06-03	S2	27
2020-06-04	MK	19
2020-06-04	IO	0
2020-06-04	A6	33
2020-06-04	4U	18
2020-06-04	Z1	2
2020-06-04	S0	8
2020-06-04	W0	4
2020-06-04	WB	18
2020-06-04	P0	25
2020-06-04	MC	16
2020-06-04	OQ	16
2020-06-04	0O	33
2020-06-04	JA	12
2020-06-04	GU	17
2020-06-04	SN	5
2020-06-04	7U	21
2020-06-04	NS	21
2020-06-04	R8	23
2020-06-04	H0	18
2020-06-04	F4	2
2020-06-04	UT	47
2020-06-04	FH	27
2020-06-04	KI	6
2020-06-04	S3	14
2020-06-05	V8	8
2020-06-05	TO	21
2020-06-05	UT	6
2020-06-05	58	60
2020-06-05	4L	19
2020-06-05	X6	14
2020-06-05	CG	4
2020-06-05	33	36
2020-06-05	7H	25
2020-06-05	CG	11
2020-06-05	R4	4
2020-06-05	N8	0
2020-06-05	23	33
2020-06-05	ZV	75
2020-06-05	D4	56
2020-06-05	BC	13
2020-06-05	RZ	39
2020-06-05	YM	6
2020-06-05	ES	14
2020-06-05	2Y	13
2020-06-05	GZ	22
2020-06-05	AK	21
2020-06-05	Z0	2
2020-06-05	JV	22
2020-06-06	NH	10
2020-06-06	BT	0
2020-06-06	EN	3
2020-06-06	5J	20
2020-06-06	BY	28
2020-06-06	PN	3
2020-06-06	0M	33
2020-06-06	PG	26
2020-06-06	5R	16
2020-06-06	BR	13
2020-06-06	S3	14
2020-06-06	MW	30
2020-06-06	I4	39
2020-06-06	N3	4
2020-06-06	MX	36
2020-06-06	VL	3
2020-06-06	R6	26
2020-06-06	JY	27
2020-06-06	TK	4
2020-06-06	K9	27
2020-06-06	0U	1
2020-06-06	U5	5
2020-06-06	7V	3
2020-06-06	50	40
2020-06-07	WX	74
2020-06-07	AH	38
2020-06-07	5G	13
2020-06-07	XJ	38
2020-06-07	OG	12
2020-06-07	SG	4
2020-06-07	GR	1
2020-06-07	SO	9
2020-06-07	RV	6
2020-06-07	BO	23
2020-06-07	H1	24
2020-06-07	LA	20
2020-06-07	I7	13
2020-06-07	O4	3
2020-06-07	D0	15
2020-06-07	4S	19
2020-06-07	DU	18
2020-06-07	HJ	7
2020-06-07	GL	1
2020-06-07	WB	6
2020-06-07	WB	0
2020-06-07	HD	13
2020-06-07	LG	7
2020-06-07	IH	2
2020-06-08	64	39
2020-06-08	HI	39
2020-06-08	K7	15
2020-06-08	ZM	37
2020-06-08	9M	33
2020-06-08	9W	10
2020-06-08	FH	2
2020-06-08	L7	11
2020-06-08	SP	32
2020-06-08	FN	15
2020-06-08	HZ	14
2020-06-08	R8	24
2020-06-08	FU	17
2020-06-08	AU	5
2020-06-08	UY	24
2020-06-08	SD	23
2020-06-08	6Q	16
2020-06-08	ZC	22
2020-06-08	ST	10
2020-06-08	FL	21
2020-06-08	P5	13
2020-06-08	CA	1
2020-06-08	JX	30
2020-06-08	HF	20
2020-06-09	0Y	5
2020-06-09	R1	6
2020-06-09	5P	2
2020-06-09	DA	0
2020-06-09	P3	2
2020-06-09	7Q	5
2020-06-09	Q1	6
2020-06-09	MY	36
2020-06-09	HR	12
2020-06-09	BB	22
2020-06-09	1L	7
2020-06-09	HR	29
2020-06-09	QY	16
2020-06-09	KD	27
2020-06-09	09	38
2020-06-09	OF	44
2020-06-09	BP	3
2020-06-09	VD	8
2020-06-09	7G	28
2020-06-09	FK	19
2020-06-09	XG	14
2020-06-09	0L	35
2020-06-09	1Z	15
2020-06-09	M9	5
2020-06-10	JD	8
2020-06-10	0I	21
2020-06-10	LK	30
2020-06-10	NC	6
2020-06-10	7K	15
2020-06-10	7H	3
2020-06-10	UL	34
2020-06-10	XQ	8
2020-06-10	ZM	2
2020-06-10	M4	38
2020-06-10	N8	5
2020-06-10	4C	15
2020-06-10	K8	12
2020-06-10	PO	28
2020-06-10	VI	0
2020-06-10	PE	10
2020-06-10	2R	17
2020-06-10	6M	1
2020-06-10	UE	23
2020-06-10	GV	3
2020-06-10	DZ	1
2020-06-10	BV	6
2020-06-10	5G	28
2020-06-10	CM	20
2020-06-11	96	33
2020-06-11	05	10
2020-06-11	A4	16
2020-06-11	8L	15
2020-06-11	6Z	12
2020-06-11	UA	6
2020-06-11	P6	16
2020-06-11	LL	18
2020-06-11	CD	17
2020-06-11	8E	10
2020-06-11	B2	9
2020-06-11	MA	26
2020-06-11	0V	8
2020-06-11	EQ	16
2020-06-11	QB	3
2020-06-11	ML	6
2020-06-11	DN	7
2020-06-11	8P	10
2020-06-11	Q9	2
2020-06-11	DE	1
2020-06-11	JP	17
2020-06-11	FV	2
2020-06-11	MH	7
2020-06-11	EM	3
2020-06-12	J3	21
2020-06-12	KM	27
2020-06-12	G5	28
2020-06-12	LF	22
2020-06-12	8W	3
2020-06-12	JR	13
2020-06-12	SA	8
2020-06-12	I4	23
2020-06-12	23	24
2020-06-12	WZ	76
2020-06-12	PB	31
2020-06-12	0C	31
2020-06-12	7B	6
2020-06-12	H8	7
2020-06-12	AP	17
2020-06-12	74	38
2020-06-12	WP	60
2020-06-12	9B	44
2020-06-12	2I	0
2020-06-12	Y0	14
2020-06-12	SN	24
2020-06-12	XX	15
2020-06-12	C8	53
2020-06-12	5K	5
2020-06-13	I5	2
2020-06-13	NG	23
2020-06-13	FH	7
2020-06-13	S4	7
2020-06-13	XJ	27
2020-06-13	AW	10
2020-06-13	22	52
2020-06-13	P1	29
2020-06-13	6S	8
2020-06-13	V4	1
2020-06-13	GY	22
2020-06-13	DZ	2
2020-06-13	6U	19
2020-06-13	IS	17
2020-06-13	W6	15
2020-06-13	3R	8
2020-06-13	J9	2
2020-06-13	TN	31
2020-06-13	2W	25
2020-06-13	QW	31
2020-06-13	Q7	32
2020-06-13	N8	2
2020-06-13	SY	38
2020-06-13	WF	15
2020-06-14	06	55
2020-06-14	Y2	37
2020-06-14	2H	17
2020-06-14	95	12
2020-06-14	4F	12
2020-06-14	T1	11
2020-06-14	IG	11
2020-06-14	NM	11
2020-06-14	QR	8
2020-06-14	6S	26
2020-06-14	04	37
2020-06-14	PD	48
2020-06-14	UE	6
2020-06-14	CN	9
2020-06-14	Y2	6
2020-06-14	E8	14
2020-06-14	XP	43
2020-06-14	M0	43
2020-06-14	T7	14
2020-06-14	V2	3
2020-06-14	V1	1
2020-06-14	AC	3
2020-06-14	LX	32
2020-06-14	ML	11
2020-06-15	67	44
2020-06-15	2O	20
2020-06-15	OG	21
2020-06-15	RZ	22
2020-06-15	H0	52
2020-06-15	A6	1
2020-06-15	CX	36
2020-06-15	U2	20
2020-06-15	EO	13
2020-06-15	FF	8
2020-06-15	CR	9
2020-06-15	6I	22
2020-06-15	AK	13
2020-06-15	1J	17
2020-06-15	YE	35
2020-06-15	B7	37
2020-06-15	P6	13
2020-06-15	56	27
2020-06-15	Z1	32
2020-06-15	OU	25
2020-06-15	B9	41
2020-06-15	J8	7
2020-06-15	GH	13
2020-06-15	66	35
2020-06-16	FJ	36
2020-06-16	1L	19
2020-06-16	BH	13
2020-06-16	IP	15
2020-06-16	R9	14
2020-06-16	2C	22
2020-06-16	W6	24
2020-06-16	RE	10
2020-06-16	PN	7
2020-06-16	JN	6
2020-06-16	C7	30
2020-06-16	L6	8
2020-06-16	RL	28
2020-06-16	1D	41
2020-06-16	0J	5
2020-06-16	I5	4
2020-06-16	7J	3
2020-06-16	KH	18
2020-06-16	Y3	7
2020-06-16	XN	26
2020-06-16	8M	33
2020-06-16	TR	33
2020-06-16	NM	11
2020-06-16	T5	18
2020-06-17	J1	14
2020-06-17	WY	53
2020-06-17	JD	34
2020-06-17	XQ	27
2020-06-17	E5	47
2020-06-17	UA	28
2020-06-17	8B	28
2020-06-17	VP	44
2020-06-17	4E	45
2020-06-17	KO	33
2020-06-17	ER	3
2020-06-17	4F	29
2020-06-17	21	23
2020-06-17	Y3	41
2020-06-17	7I	12
2020-06-17	U7	12
2020-06-17	7M	8
2020-06-17	OB	13
2020-06-17	SK	13
2020-06-17	DG	19
2020-06-17	CB	6
2020-06-17	8E	8
2020-06-17	IK	23
2020-06-17	XB	6
2020-06-18	SP	9
2020-06-18	T5	26
2020-06-18	UE	17
2020-06-18	6J	26
2020-06-18	W8	15
2020-06-18	L0	19
2020-06-18	5I	2
2020-06-18	5U	12
2020-06-18	OI	14
2020-06-18	3R	19
2020-06-18	43	30
2020-06-18	T2	31
2020-06-18	OP	25
2020-06-18	59	49
2020-06-18	CF	27
2020-06-18	NV	27
2020-06-18	4P	32
2020-06-18	B9	9
2020-06-18	6J	5
2020-06-18	WX	47
2020-06-18	41	74
2020-06-18	Q3	31
2020-06-18	C9	8
2020-06-18	74	17
2020-06-19	OJ	46
2020-06-19	91	47
2020-06-19	5J	21
2020-06-19	W2	10
2020-06-19	GI	7
2020-06-19	BW	9
2020-06-19	LJ	3
2020-06-19	PW	17
2020-06-19	SD	16
2020-06-19	M6	20
2020-06-19	E3	11
2020-06-19	L3	7
2020-06-19	WF	30
2020-06-19	9J	26
2020-06-19	04	31
2020-06-19	Z2	40
2020-06-19	LQ	17
2020-06-19	V2	21
2020-06-19	5S	0
2020-06-19	BQ	11
2020-06-19	A2	32
2020-06-19	4N	15
2020-06-19	55	24
2020-06-19	W8	37
2020-06-20	B1	28
2020-06-20	FJ	29
2020-06-20	RY	27
2020-06-20	FV	15
2020-06-20	TU	13
2020-06-20	UP	4
2020-06-20	5A	47
2020-06-20	EW	38
2020-06-20	0W	21
2020-06-20	B9	12
2020-06-20	SA	25
2020-06-20	TV	22
2020-06-20	RU	3
2020-06-20	MC	23
2020-06-20	PD	4
2020-06-20	KM	4
2020-06-20	7D	29
2020-06-20	8P	13
2020-06-20	47	29
2020-06-20	UY	67
2020-06-20	R7	37
2020-06-20	1W	1
2020-06-20	8X	8
2020-06-20	BI	5
2020-06-21	KK	11
2020-06-21	UU	20
2020-06-21	H8	42
2020-06-21	MI	22
2020-06-21	RC	1
2020-06-21	RL	9
2020-06-21	0B	44
2020-06-21	4P	18
2020-06-21	AY	22
2020-06-21	AJ	15
2020-06-21	23	38
2020-06-21	VC	52
2020-06-21	Y0	16
2020-06-21	6W	4
2020-06-21	GI	3
2020-06-21	J0	22
2020-06-21	3M	6
2020-06-21	4I	3
2020-06-21	W7	17
2020-06-21	SD	9
2020-06-21	PA	6
2020-06-21	XQ	24
2020-06-21	Q6	34
2020-06-21	PZ	35
2020-06-22	8M	37
2020-06-22	HA	4
2020-06-22	3Y	3
2020-06-22	59	30
2020-06-22	93	2
2020-06-22	XI	53
2020-06-22	9W	17
2020-06-22	6M	13
2020-06-22	7I	3
2020-06-22	A0	15
2020-06-22	1A	1
2020-06-22	G9	14
2020-06-22	NU	35
2020-06-22	BU	12
2020-06-22	73	45
2020-06-22	6Y	37
2020-06-22	33	41
2020-06-22	MX	63
2020-06-22	H7	38
2020-06-22	TX	45
2020-06-22	UN	9
2020-06-22	MX	2
2020-06-22	SH	10
2020-06-22	J8	25
2020-06-23	PC	17
2020-06-23	I1	25
2020-06-23	G3	0
2020-06-23	TT	46
2020-06-23	VA	17
2020-06-23	K9	19
2020-06-23	01	35
2020-06-23	4N	33
2020-06-23	EG	10
2020-06-23	N4	10
2020-06-23	BR	18
2020-06-23	ZK	17
2020-06-23	RG	12
2020-06-23	AQ	7
2020-06-23	46	40
2020-06-23	YQ	64
2020-06-23	9G	42
2020-06-23	DO	19
2020-06-23	EZ	12
2020-06-23	C7	37
2020-06-23	I9	8
2020-06-23	6C	9
2020-06-23	C9	3
2020-06-23	Y2	15
2020-06-24	8D	15
2020-06-24	D8	0
2020-06-24	EI	18
2020-06-24	ME	4
2020-06-24	SQ	18
2020-06-24	JK	15
2020-06-24	P6	15
2020-06-24	CV	19
2020-06-24	R7	16
2020-06-24	S6	0
2020-06-24	AX	16
2020-06-24	S6	16
2020-06-24	7S	1
2020-06-24	8Y	7
2020-06-24	73	39
2020-06-24	P3	25
2020-06-24	IU	27
2020-06-24	XC	3
2020-06-24	8J	25
2020-06-24	Y2	9
2020-06-24	Z5	4
2020-06-24	6V	3
2020-06-24	GQ	12
2020-06-24	H5	27
2020-06-25	M4	4
2020-06-25	DU	24
2020-06-25	57	45
2020-06-25	75	0
2020-06-25	K1	16
2020-06-25	AW	28
2020-06-25	2E	33
2020-06-25	4Q	14
2020-06-25	VV	39
2020-06-25	XD	16
2020-06-25	ZN	12
2020-06-25	XE	11
2020-06-25	62	53
2020-06-25	RS	61
2020-06-25	36	60
2020-06-25	KA	35
2020-06-25	BU	11
2020-06-25	28	45
2020-06-25	TA	43
2020-06-25	XM	16
2020-06-25	JH	19
2020-06-25	8D	22
2020-06-25	4F	2
2020-06-25	K3	4
2020-06-26	HK	21
2020-06-26	7Q	11
2020-06-26	VY	39
2020-06-26	SG	21
2020-06-26	U3	18
2020-06-26	ZM	31
2020-06-26	S5	31
2020-06-26	EB	1
2020-06-26	QF	16
2020-06-26	5L	22
2020-06-26	W9	15
2020-06-26	BV	8
2020-06-26	D1	35
2020-06-26	E9	9
2020-06-26	PU	39
2020-06-26	5Q	31
2020-06-26	MA	8
2020-06-26	9F	15
2020-06-26	AZ	28
2020-06-26	HY	6
2020-06-26	7Q	25
2020-06-26	SU	32
2020-06-26	VG	11
2020-06-26	IT	0
2020-06-27	ZB	1
2020-06-27	SG	2
2020-06-27	6D	32
2020-06-27	S6	15
2020-06-27	QC	11
2020-06-27	NT	14
2020-06-27	5V	23
2020-06-27	AQ	7
2020-06-27	RG	7
2020-06-27	PP	7
2020-06-27	2Z	20
2020-06-27	4A	23
2020-06-27	D2	1
2020-06-27	8B	4
2020-06-27	I3	2
2020-06-27	KI	24
2020-06-27	XK	15
2020-06-27	T9	22
2020-06-27	5Y	1
2020-06-27	99	28
2020-06-27	LI	35
2020-06-27	T4	13
2020-06-27	PP	24
2020-06-27	71	56
2020-06-28	S6	33
2020-06-28	D7	14
2020-06-28	YX	54
2020-06-28	SP	14
2020-06-28	RR	1
2020-06-28	LD	20
2020-06-28	JP	10
2020-06-28	EB	19
2020-06-28	E3	15
2020-06-28	M9	14
2020-06-28	7O	0
2020-06-28	U5	4
2020-06-28	0V	4
2020-06-28	FV	22
2020-06-28	KK	6
2020-06-28	5X	9
2020-06-28	LG	6
2020-06-28	3M	19
2020-06-28	7B	7
2020-06-28	UB	30
2020-06-28	7P	16
2020-06-28	PH	17
2020-06-28	1S	20
2020-06-28	XO	35
2020-06-29	KP	12
2020-06-29	U3	19
2020-06-29	ZI	27
2020-06-29	AU	13
2020-06-29	HR	4
2020-06-29	X1	17
2020-06-29	6E	14
2020-06-29	88	11
2020-06-29	IA	26
2020-06-29	Y5	4
2020-06-29	GR	11
2020-06-29	58	44
2020-06-29	FC	28
2020-06-29	AI	1
2020-06-29	K9	6
2020-06-29	S8	7
2020-06-29	NX	27
2020-06-29	O8	31
2020-06-29	X4	5
2020-06-29	HK	7
2020-06-29	P7	12
2020-06-29	JV	25
2020-06-29	8L	28
2020-06-29	BG	5
2020-06-30	IO	15
2020-06-30	H4	28
2020-06-30	LL	28
2020-06-30	AW	0
2020-06-30	SX	19
2020-06-30	AD	38
2020-06-30	XN	33
2020-06-30	TT	2
2020-06-30	DZ	10
2020-06-30	YN	9
2020-06-30	QO	7
2020-06-30	GJ	15
2020-06-30	VH	13
2020-06-30	TR	8
2020-06-30	1D	49
2020-06-30	MQ	41
2020-06-30	UJ	1
2020-06-30	2W	22
2020-06-30	6M	6
2020-06-30	17	27
2020-06-30	LV	58
2020-06-30	FP	12
2020-06-30	VO	15
2020-06-30	4E	44
2020-07-01	4B	3
2020-07-01	71	14
2020-07-01	XC	51
2020-07-01	B3	38
2020-07-01	X7	26
2020-07-01	00	47
2020-07-01	HG	47
2020-07-01	EM	3
2020-07-01	2I	23
2020-07-01	8W	20
2020-07-01	J6	15
2020-07-01	KS	30
2020-07-01	NM	3
2020-07-01	R2	23
